,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
6129c27a-0271-4480-ba7c-4b302c022861.png,91.0,164.0,3937540321.0,2.266741446367144,39.0,2.9451547287007624,220.0,22.950174234789444,125.9413137387769,123.0,56.0,164.0,16.346923287178473,129.13564014889965,0.4479907027365139,3937540321.0,0.2410184975515713,814.7990504170685,13.964065585650658,90.24468576938507,5.24420839956406,5.481629402511893,0.09350746489229074,0.9664446462157867,0.09340097800393093,0.44655566176809525,0.08459324794409417,0.9533172588127612,0.9533101596868705,0.9981300918045429,0.9883263567340692,-0.7683675419078833,0.9842796568177739,0.09330780197661612,3.552045446533193,0.20037080796010875,2.784564584433864,0.9734200797535683,0.3029765211240398,7.104090893066386,2.690455404496466,1.3937842168510457,3.8666049387258474,119953.74994917838,0.5080202860798678,2.0902084543619504,56909.28764187701,1.4056438605011066,14.087048958156869,69.5405471794003,980.3126715229545,8.373259955159432,0.12168838455253354,0.019587876528308477,0.27841985086185045,0.002440065438438858,5366.984744702322,0.2312832808545156,1.4982892022947454,14.054283029030131,285.20372177669384,4308.789507556356,30.98402252105736,0.12944576974500774,6.882026615324099,1758.4541632013056,0.07381470595651224,0.09839806030831781,174.52280948943798,0.2247072437843507,3.287986420878495,0.028855718656037633,246.70686767169178,0.2066221672292226,1.8225500758959512,14.665829145728644,4386257.916247906,56795221.15577889,422963.5787962013,0.1401041773493317,169.15075376884423,0.14166729796385613,0.3683207267520363,5.4166500322196445,0.04856947036897257,6.2133415885068795,0.005056750804675589,4347150.700661318,234.8190950354828,0.00019007657022294505,1.8497382205814874,0.006211429561175972,0.003576962271895642
9af14d00-2e50-477a-8d0e-2e2c59f89188.png,42.0,106.0,1416796774.0,2.0602620739412143,33.0,4.465780559559195,189.0,20.402983801782092,72.20738930227903,68.0,22.0,167.0,13.995716070102816,76.87279296891805,1.0567887638973072,1416796774.0,0.2836549916717361,695.5192289912578,12.67779934773474,88.26972789342321,9.335872655928345,4.589715247674587,0.1102233722763257,0.9530523483856925,0.1071244039358514,0.49448619986953446,0.09850019074360314,0.9468775068865454,0.9467420235495545,0.9983109234923602,0.9881297446272153,-0.7222298876607149,0.9735550976754438,0.10509816172556626,3.3996931312486898,0.23469874924165476,2.6191197494751224,0.9580291553949316,0.37856896228699294,6.799386262497379,2.503484991656803,1.1749846549877279,3.7452120446965314,113756.20682204945,0.47447448539344594,2.3885029267694207,68006.85156328206,1.199287104426334,12.826041075778305,68.23905535720245,837.923466748974,7.98012279763801,0.11439712710811187,0.021392958149404718,0.30671980427570045,0.0023534325937154886,6189.319895550483,0.23366824024624583,1.7289913827656596,15.842010390229467,245.9950600481278,2684.32560183534,31.55115582440736,0.1007925301600838,6.620639255499249,2468.858427282412,0.09103413074792668,0.11064558376989556,158.7314059772566,0.26570806484520815,4.665928996804338,0.026041486377963982,315.4669718770438,0.20632241456968203,2.174600411234126,16.38587311968607,3676115.704381949,40652952.96599084,391109.2414922802,0.11167159500599892,264.836494440811,0.17320895646881032,0.4097749502246631,6.544325638028236,0.047575520202677295,5.967680012552614,0.006377423337448697,3651528.4798855013,215.97278446865954,0.00015390857367577726,3.064979508377813,0.004471970173926802,0.004881949133933683
404103db-00f3-48a3-a812-ed54ff2761d4.png,44.0,117.0,2323688131.0,2.2159388371506363,37.0,3.9760584963388674,200.0,23.14632804524745,77.02499061495507,71.0,16.0,184.0,15.823794142295094,82.5528571485417,0.9850422350208091,2323688131.0,0.2574876607789877,882.1250441536154,14.314540805026036,128.9973678789893,12.806462874836562,5.754635411223816,0.10869775614838799,0.962898860609551,0.10864321314408361,0.49428839342619724,0.09665315791473982,0.9456874839286755,0.9456838477283886,0.9986744645603175,0.9891361745310854,-0.737095468743723,0.9803350904904538,0.10859548801531727,3.592080920221801,0.2111758294041342,2.7870343328649496,0.9704026018025876,0.34777830801577403,7.184161840443602,2.6780157432478466,1.465833291843051,3.946867755128559,157761.69654630346,0.4626876907695252,2.4156027210310076,87795.0527204899,1.4916473153788148,14.46320475821778,68.00000586565308,955.4907967903147,7.313216211828627,0.10697138641367268,0.021804430582150508,0.33670102723503936,0.0023784282220730302,8303.055804124084,0.21626290796601544,1.9791132397523787,16.657348442040337,235.07117748027207,2928.7199487895846,26.99078376154939,0.10457706115172807,6.74627162817627,3616.41112823961,0.09213637584820523,0.1126975258675301,151.157022734683,0.2690260051652269,4.650271268662394,0.029714420052439725,460.51836037574725,0.1966346543021978,2.322300930325158,16.226729291204098,4857507.1144321095,58955005.73441503,462690.4564485349,0.1299316430560585,430.3210930828352,0.18374085955714567,0.42722558182644726,6.858991636343785,0.05280328388605485,6.013307382525798,0.006868679758804346,4836311.136295516,243.9364556980958,0.00011426027754941857,4.157683755188039,0.004475560549818892,0.004942998113306192
ff372134-6290-4cd7-9e93-b1348a7edfa2.png,48.0,118.0,1816446197.0,2.2056263743766062,34.0,4.626997122744716,209.0,22.443437172958152,80.2392139337134,75.0,9.0,200.0,14.73679674399148,85.5177872281131,1.138376388849334,1816446197.0,0.26754021919736176,874.9604796925967,15.21196177048179,144.5706681730904,14.23680307858649,5.7415465882868,0.11403623255844227,0.9610130671837557,0.11374639896522289,0.5102147176201675,0.10081396813935108,0.9431751061162583,0.9431557838767104,0.9986095637351639,0.9886279949543251,-0.7265902126069402,0.9790168088996606,0.11349279457115594,3.7155168425293743,0.21815445208229237,2.7956615380318057,0.971592778390024,0.35362984294006483,7.43103368505875,2.6802621182156265,1.4638957052113106,3.9851730993139283,110423.27844880342,0.44458111270333456,2.4793954304564454,66450.56948336393,1.493076449536471,15.379573710825522,67.30284729603504,1003.8083107868715,6.62054353035431,0.098021808947187,0.021869653738181335,0.36081545026266393,0.0021719054459453315,6465.983310202562,0.22015962002231265,2.0569838430224667,17.692741643394456,200.52010333983213,2700.012126791924,20.466924164812795,0.0966683978218614,6.700136729488437,2779.0064885770093,0.09217665274916513,0.11858734338261347,124.26127400249901,0.264017096193513,4.914346423675689,0.02611518167075107,341.4144144144144,0.20505370235099965,2.3933627321014708,17.237837837837837,3432095.7945945947,44571098.12072072,302778.35360986186,0.11563837221575317,274.7993993993994,0.1650446843239636,0.40584488797068224,6.9855341609313495,0.04570506427619318,6.147545681008944,0.006703546236351338,3409842.6811654894,182.86092815572002,0.00014640643984056354,4.234492864232413,0.004659526536568111,0.006309758433619458
e57ed470-c16c-49aa-9c5b-9aaff3bda730.png,32.0,118.0,1252492667.0,2.3937328655638552,48.0,3.306279955597183,203.0,27.268980781033658,71.14453047547289,64.0,12.0,191.0,19.518161831413334,78.79449804419545,0.8178814068976306,1252492667.0,0.22393693216175428,1147.0287054612302,13.051330271074367,181.20903746415604,16.011648041852975,7.355657948309409,0.10352602239515515,0.9722254402733165,0.1035235243061932,0.47843835301785925,0.09259801331957004,0.9482386541950638,0.9482384876557997,0.9987374896822017,0.9896476702792804,-0.7632546889984837,0.9866622514397402,0.1035213384783515,3.352354724441444,0.18609151585489833,2.9472011489884835,0.9758432323400985,0.28017261174315145,6.704709448882888,2.843658330002846,1.8647959926761406,4.095553122578297,94346.79593131617,0.4676745644372654,2.2954569967963794,45176.140946583655,1.8970529103324374,13.233537891105208,68.29086528928897,872.1558720307729,10.341916371605132,0.15140407770769548,0.020958860882263546,0.3011275090149288,0.003310013874666311,4102.676939914032,0.18585208478618231,2.4143283216765887,15.750143331510422,231.43321223452654,2496.907359017104,37.289750785118166,0.15253896946641043,6.990640031707713,1858.2181554692543,0.08222537227416318,0.10953052504262997,142.7429771306047,0.24349222458039727,3.9839295329377284,0.040670375230450966,198.8,0.16295081967213115,2.9528110722923944,15.526229508196721,2866959.986885246,27278349.18934426,406887.17336694204,0.2147651982165058,211.82459016393443,0.17362671324912657,0.4162257399413738,6.643675603175767,0.08010073811287582,6.167714157761491,0.006047507633739144,2839616.924740661,145.08914320767386,0.00023367390210310806,3.948101664839836,0.005444825032603987,0.009697984767852677
4f0b3e8c-8421-4b23-ae4a-f87984728719.png,41.0,113.0,1420670391.0,2.172145369299662,35.0,4.3380739140571265,203.0,22.37115951558395,73.17936872836614,68.0,13.0,190.0,14.926662541656382,78.79725019792181,1.0982976927413355,1420670391.0,0.26484934636478386,853.7866312717175,13.136965453482286,129.8803078890083,13.637827252967273,5.607936951203994,0.10407197997523959,0.963527231612661,0.10392018081008203,0.4801373066117535,0.09303994842745517,0.9480652094558184,0.9480550895114747,0.9987309601860969,0.9896093619114023,-0.7413996858818854,0.9793673597045222,0.10378735654056916,3.429429022714175,0.21890839912030946,2.721096392618675,0.9712724729649157,0.3590161729821372,6.85885804542835,2.616277186372735,1.4280022327948083,3.8531910338038715,109111.18103387994,0.4768678587893777,2.322039607697687,60599.64924303346,1.455677001233835,13.290343869095485,68.40465368343764,876.1261712877172,8.202098415342501,0.11788075545927029,0.020828390588211437,0.30250549536980437,0.0023947437488799437,5669.101177612458,0.22821607801343374,1.9056209533336015,15.942108568065965,260.12740440185553,2939.1405904497333,34.1946419785896,0.10718408654657292,6.732823049887561,2219.453594329195,0.08715544790157961,0.10885983007587147,169.66276970097425,0.25501091504489776,4.342919102785129,0.027440392927153244,278.5079969535415,0.21211576310246877,2.1516314968540615,15.734196496572734,4007356.5300837774,42394048.97867479,457104.4857581763,0.1284854232305317,207.5910129474486,0.15810435106431728,0.3893444947571728,6.243959978530016,0.04687171608058388,6.10670992913718,0.005738435719030803,3976988.7561481674,168.3492599838536,0.00017142528440006546,4.058733109917958,0.004173138517717808,0.008045965745809243
2d85bce0-9c45-4ba4-832d-ac65bd3cb601.png,44.0,116.0,1917238583.0,2.2390028942273004,37.0,4.23349507654333,206.0,23.389353234047988,76.18120850026615,70.0,8.0,198.0,15.652288559078562,81.94105677390299,1.054752552290198,1917238583.0,0.25777023053769066,910.7602566629689,14.049332302401167,146.90586442108167,14.343524955081536,5.99220617015931,0.1050620060354386,0.965512840248343,0.10501620064906507,0.4831515486784441,0.09380231838150442,0.9474995339065299,0.947496480214105,0.9987187954547068,0.989498796347697,-0.7456564279647431,0.981718602327349,0.10497612093598825,3.546481839474057,0.21320230364602086,2.7970766962000644,0.9727372223504213,0.36003293516625423,7.092963678948113,2.69176660616987,1.5243170440486868,3.9368495119254665,135124.45780685288,0.47321764003744743,2.341771706478344,73604.74270865436,1.5520078575258978,14.20024584652453,68.34174768161824,941.254234023478,7.769944486068238,0.11303298512165454,0.021198931335562766,0.3215980694274431,0.002439887006113333,6684.33776760953,0.214115722515475,2.070388634105379,16.523531706231164,244.96197819396474,2921.8343726350627,30.06119678009143,0.10996249357068348,6.8257268353860105,2787.7156524665797,0.08722457735965854,0.10949538424901241,155.8378284395469,0.2582330401280272,4.3713294523600545,0.02961804482292285,359.10459770114943,0.20638195270181,2.3166584093010965,15.782183908045978,4399351.948275862,50798934.11091954,443783.7349553356,0.13330803580478595,313.67931034482757,0.18027546571541817,0.42282260111788234,6.67415526204716,0.05754265343951212,5.991241890768346,0.0060936318045555155,4372421.252035936,200.3353441086848,0.00014183998181954233,4.008099723837114,0.004505402749790038,0.006214440594124638
bf64c720-4afb-4ddf-a6a0-bc91dc155a33.png,53.0,147.0,2977945814.0,2.4669212559057874,46.0,3.439637137229504,221.0,28.795313919843366,92.07426003531799,84.0,9.0,212.0,19.744939223769986,99.05103443865622,0.9359188927541481,2977945814.0,0.22006671611604955,1333.438062316505,19.765608175973437,253.73374782505564,22.71230194239781,8.589401115410897,0.10626740575698677,0.9755516583313052,0.10624420927778158,0.48661399209321476,0.09472045050018277,0.9468817614409768,0.9468802150090297,0.9987040759956286,0.9893757899493055,-0.7658940019376583,0.9882962277481044,0.10622391235847703,4.200573105856716,0.1809870418119156,3.0364696059138003,0.9819981962146502,0.2870279983155355,8.401146211713431,2.9300682267066014,2.1739171302919704,4.178979440027165,142677.24870193194,0.47006288942678087,2.365663795721497,66796.41020927229,2.198588583741438,19.91866977675865,68.22275374924224,1334.9345628739359,5.476411950495971,0.08065494113571424,0.0213293109342605,0.44680985980654847,0.0017836979308189084,6306.043938747268,0.18750199991715705,2.7311326802402425,21.901340943798125,218.71933845345598,3927.99980867696,17.961304175678066,0.08306006042408882,7.034065471517293,2925.5823735460913,0.08537662460128008,0.11059523338868243,130.8088139183639,0.258424649874612,5.911775137175739,0.022653126088315868,303.3051948051948,0.1641261876651487,3.334667406907667,21.433982683982684,4023889.2316017314,63694186.0508658,311114.0713065367,0.10658830154135569,338.1774891774892,0.18299647682764567,0.4289039240785321,9.618072720301718,0.041824714798679344,6.230589406938935,0.006088400411164703,3996912.235649632,185.40815589685704,0.00015318362000519265,3.610396590142912,0.0064555384488978575,0.005324195212598786
7863d975-f4da-486d-80ec-2bebc5f8b089.png,49.0,135.0,2615181968.0,2.405179475973678,47.0,2.998167220417961,210.0,27.257378739523418,87.10186836292019,81.0,21.0,189.0,19.912842613095087,93.27559472592066,0.6750855590108532,2615181968.0,0.21799977336978357,1113.601099162721,17.696758391506865,158.0038350440232,12.812787745637031,7.273043979693043,0.1137687522824842,0.9691836369865414,0.1137118626080417,0.5094378236020413,0.1005795295110968,0.9431535503083862,0.9431497576634235,0.9986126251641371,0.9886293309180545,-0.7479452086382612,0.9859333295670729,0.11366208414290448,3.9883490231054437,0.17565657012709388,3.0013395098606392,0.9732288903575675,0.2931680301112049,7.976698046210887,2.8872441149030506,1.8467031829938816,4.200302431257516,133326.13588214942,0.4435569953229361,2.494466630354585,65527.24387858302,1.8709892402456842,17.859972586697896,67.39485135602693,1180.9014584941315,6.044341377360508,0.08911169195120357,0.0223109500734388,0.42071805079768476,0.001989323794554047,6962.527669230031,0.19635910480433255,2.1960405378690133,19.60796715514381,200.4079678096573,3297.345415624063,18.74606150303684,0.08637319831505999,6.812013645609348,3371.694285000937,0.0930943930647537,0.11799031219226572,123.95943298719176,0.2716674206159165,5.533792769709615,0.023721030375136218,399.009324009324,0.18601833287147973,2.5025162871316717,19.97062937062937,3625361.5365967364,50718885.76876457,319917.7961224297,0.09736779497692194,410.2923076923077,0.19127846512461896,0.4376218079376419,8.948096122781239,0.041905245355042774,5.980322279457184,0.007136108375695313,3605724.4468056574,202.64629542741605,0.00014119384173924337,4.082731570449328,0.005879778192658471,0.0050498867858998564
a40c47b6-5d37-47c8-8cf5-aacac6cbe14b.png,99.0,175.0,6851391642.0,2.248671193859058,43.0,2.377533099974959,219.0,23.54512807441825,136.28156471360356,135.0,67.0,152.0,17.608021859312096,139.21856239970532,0.22438972262977414,6851391642.0,0.23190785762668997,809.1432358525291,17.004248766679112,70.95210346913012,2.436685072970122,5.388657359737222,0.0884793795721042,0.9676796388845903,0.08847226836591016,0.42982142205463897,0.08047704832169657,0.9557650510180772,0.9557645769376644,0.9982304285094021,0.9889410652210139,-0.7762786791243231,0.984397762226234,0.08846604606049038,3.95969668611254,0.1945184095467598,2.744133428567286,0.9701023603175891,0.27348268538624443,7.9193933722250796,2.6556048349413612,1.3692841848273314,3.7788956602563815,187703.0086450766,0.5309904741357091,1.9964503228900723,81978.5000396044,1.3814317533006601,17.121446918777014,70.22624867042343,1199.7840173580464,6.058933262616948,0.08647308162954835,0.01907407909848338,0.326061364819022,0.0016868640690448475,7342.585030434337,0.22494937313778063,1.5294432839304921,17.33975390014069,339.52469366488975,5890.511841913576,28.7928172651132,0.08801707398911335,6.940742423243016,2450.8312308717173,0.07326653151125026,0.0924833661484147,214.0685451757609,0.22409740930268096,3.841634623098079,0.020373674552266317,359.632972322503,0.2163856632506035,1.6389587596171808,16.42117930204573,6534244.111913358,104960312.49518652,500155.5299811888,0.10096612010227275,224.7809867629362,0.1352472844542336,0.3540451913406748,5.683579524070033,0.03641977628048284,6.2644365186681545,0.004701609070541109,6489005.7397724455,287.6703283694979,0.00013810305343637174,1.7487068481254813,0.005813736738953216,0.0024120264703177655
